datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2
2021-01-15 16:15:00+05:30,2600.0,66.2,38.0,798.0,541.0,11.5
2021-01-15 16:30:00+05:30,2900.0,72.1,28.8,798.0,541.0,
2021-01-15 17:15:00+05:30,3800.0,88.9,16.5,804.0,532.0,7.1
2021-01-15 17:30:00+05:30,5100.0,74.1,12.6,804.0,532.0,
2021-01-15 18:00:00+05:30,5400.0,65.7,,890.0,559.0,5.8
2021-01-15 18:15:00+05:30,5000.0,60.7,11.0,890.0,559.0,5.4
2021-01-15 18:30:00+05:30,5900.0,64.7,10.4,890.0,559.0,
2021-01-15 19:15:00+05:30,7300.0,72.9,10.3,989.0,619.0,6.6
2021-01-15 19:30:00+05:30,7300.0,76.4,9.7,989.0,619.0,7.2
2021-01-15 19:45:00+05:30,5700.0,65.9,8.0,989.0,619.0,
2021-01-15 20:00:00+05:30,5300.0,58.4,7.0,1066.0,690.0,5.4
2021-01-15 20:15:00+05:30,6900.0,54.0,7.3,1066.0,690.0,5.6
2021-01-15 22:00:00+05:30,7500.0,64.2,6.5,1042.0,628.0,8.9
2021-01-15 23:00:00+05:30,6700.0,32.4,5.7,757.0,517.0,4.0
2021-01-16 01:00:00+05:30,2000.0,31.0,,335.0,226.0,
2021-01-16 01:45:00+05:30,1700.0,20.2,4.5,335.0,226.0,
2021-01-16 02:15:00+05:30,,,5.6,259.0,160.0,
2021-01-16 02:45:00+05:30,1700.0,20.1,6.1,259.0,160.0,
2021-01-16 03:00:00+05:30,1700.0,19.4,5.3,254.0,160.0,
2021-01-16 03:30:00+05:30,1700.0,17.9,5.8,254.0,160.0,
2021-01-16 04:15:00+05:30,1700.0,19.1,5.4,252.0,152.0,
2021-01-16 04:30:00+05:30,1700.0,19.2,5.0,252.0,152.0,
2021-01-16 05:45:00+05:30,1400.0,17.9,6.7,218.0,132.0,1.7
2021-01-16 06:15:00+05:30,1500.0,15.5,6.3,222.0,129.0,1.4
2021-01-16 06:30:00+05:30,1500.0,15.8,6.8,222.0,129.0,1.3
2021-01-16 06:45:00+05:30,,15.5,5.8,222.0,129.0,1.5
2021-01-16 07:15:00+05:30,1600.0,14.8,6.3,213.0,128.0,1.2
2021-01-16 07:45:00+05:30,1600.0,15.6,6.5,213.0,128.0,1.3
2021-01-16 09:15:00+05:30,1700.0,16.2,5.1,249.0,140.0,1.6
2021-01-16 09:30:00+05:30,1800.0,20.7,4.6,249.0,140.0,1.6
2021-01-16 10:45:00+05:30,2000.0,19.8,8.4,229.0,134.0,
2021-01-16 12:30:00+05:30,1600.0,21.7,14.6,406.0,366.0,3.5
2021-01-16 13:00:00+05:30,1700.0,21.5,25.6,315.0,223.0,4.3
2021-01-16 13:15:00+05:30,1500.0,16.8,26.8,315.0,223.0,4.1
2021-01-16 14:45:00+05:30,1300.0,13.3,37.0,246.0,182.0,3.5
2021-01-16 15:15:00+05:30,1300.0,16.8,36.0,219.0,158.0,3.1
2021-01-16 17:00:00+05:30,1600.0,20.7,21.6,173.0,110.0,2.6
2021-01-16 17:15:00+05:30,1600.0,20.4,19.9,173.0,110.0,2.5
2021-01-16 17:30:00+05:30,1500.0,20.3,18.0,173.0,110.0,2.3
2021-01-16 18:15:00+05:30,1800.0,33.7,6.3,195.0,127.0,1.9
2021-01-16 20:45:00+05:30,1800.0,28.3,2.1,300.0,196.0,2.8
2021-01-16 21:15:00+05:30,1900.0,26.3,2.4,387.0,256.0,2.9
2021-01-16 22:15:00+05:30,2400.0,19.5,20.7,399.0,284.0,2.7
2021-01-16 23:15:00+05:30,1600.0,24.7,3.2,322.0,233.0,1.9
2021-01-17 00:45:00+05:30,,22.2,3.0,233.0,157.0,1.6
2021-01-17 01:45:00+05:30,1500.0,17.0,5.2,216.0,136.0,1.4
2021-01-17 06:15:00+05:30,1200.0,11.3,11.9,167.0,99.0,1.6
2021-01-17 06:45:00+05:30,,13.8,11.3,167.0,99.0,1.5
2021-01-17 07:45:00+05:30,1100.0,15.6,8.8,171.0,108.0,1.8
2021-01-17 09:15:00+05:30,1400.0,27.2,7.9,294.0,195.0,3.2
2021-01-17 10:15:00+05:30,1500.0,30.2,18.8,317.0,211.0,7.6
2021-01-17 10:45:00+05:30,1500.0,30.1,27.7,317.0,211.0,
2021-01-17 11:30:00+05:30,1500.0,30.0,24.0,389.0,273.0,5.3
2021-01-17 12:15:00+05:30,1500.0,27.9,27.5,389.0,265.0,4.6
2021-01-17 12:45:00+05:30,,31.1,33.1,389.0,265.0,5.4
2021-01-17 13:30:00+05:30,1800.0,36.0,33.7,393.0,274.0,5.0
2021-01-17 13:45:00+05:30,1800.0,31.8,36.6,393.0,274.0,4.6
2021-01-17 15:15:00+05:30,2100.0,38.5,36.7,350.0,241.0,4.2
2021-01-17 16:45:00+05:30,2000.0,37.1,30.2,411.0,280.0,
2021-01-17 17:15:00+05:30,2300.0,37.9,20.5,398.0,272.0,3.5
2021-01-17 17:45:00+05:30,2200.0,35.2,18.9,398.0,272.0,3.8
2021-01-17 19:45:00+05:30,2000.0,35.8,10.5,436.0,300.0,9.5
2021-01-17 21:00:00+05:30,2000.0,35.4,5.3,426.0,301.0,6.5
2021-01-17 21:30:00+05:30,1800.0,33.6,7.5,426.0,301.0,10.3
2021-01-17 22:00:00+05:30,1700.0,30.0,4.1,442.0,300.0,6.5
2021-01-17 22:15:00+05:30,1700.0,25.7,4.2,442.0,300.0,5.2
2021-01-17 22:30:00+05:30,1600.0,23.7,5.1,442.0,300.0,4.6
2021-01-17 23:00:00+05:30,1600.0,23.5,4.3,328.0,228.0,4.0
2021-01-18 00:45:00+05:30,,21.2,7.1,300.0,207.0,3.0
2021-01-18 01:15:00+05:30,1400.0,27.6,,278.0,188.0,2.9
2021-01-18 01:30:00+05:30,1400.0,20.4,,278.0,188.0,2.8
2021-01-18 02:15:00+05:30,,,8.8,271.0,182.0,
2021-01-18 02:45:00+05:30,1000.0,27.4,6.8,271.0,182.0,2.8
2021-01-18 03:30:00+05:30,1100.0,20.7,8.6,265.0,174.0,4.0
2021-01-18 03:45:00+05:30,900.0,18.9,10.6,265.0,174.0,4.0
2021-01-18 04:15:00+05:30,1100.0,21.9,7.0,291.0,199.0,4.3
2021-01-18 04:30:00+05:30,1000.0,23.7,5.3,291.0,199.0,4.5
2021-01-18 05:00:00+05:30,1100.0,25.4,3.9,316.0,207.0,4.7
2021-01-18 05:15:00+05:30,1100.0,25.0,3.6,316.0,207.0,4.9
2021-01-18 05:30:00+05:30,1100.0,23.2,3.1,316.0,207.0,4.9
2021-01-18 06:00:00+05:30,1100.0,25.7,2.1,357.0,224.0,5.1
2021-01-18 06:15:00+05:30,1200.0,25.0,2.3,357.0,224.0,5.4
2021-01-18 06:45:00+05:30,,25.5,2.0,357.0,224.0,4.6
2021-01-18 07:15:00+05:30,1500.0,22.4,2.7,418.0,252.0,4.2
2021-01-18 07:30:00+05:30,1400.0,26.1,2.3,418.0,252.0,3.9
2021-01-18 09:00:00+05:30,1700.0,27.5,3.5,426.0,272.0,4.8
2021-01-18 09:15:00+05:30,1700.0,29.0,3.9,426.0,272.0,5.3
2021-01-18 10:15:00+05:30,1500.0,29.9,7.2,417.0,263.0,6.4
2021-01-18 20:15:00+05:30,7000.0,44.9,4.1,710.0,361.0,
2021-01-18 20:30:00+05:30,8100.0,65.6,3.3,710.0,361.0,
2021-01-18 20:45:00+05:30,7800.0,63.6,3.6,710.0,361.0,
2021-01-18 23:45:00+05:30,5100.0,37.5,9.7,727.0,427.0,
2021-01-19 00:45:00+05:30,,31.1,9.2,768.0,444.0,
2021-01-19 01:00:00+05:30,4300.0,39.0,,675.0,395.0,
2021-01-19 01:30:00+05:30,4100.0,34.9,,675.0,395.0,2.6
2021-01-19 04:15:00+05:30,,19.1,5.2,530.0,333.0,1.4
2021-01-19 05:15:00+05:30,,18.2,4.4,527.0,323.0,2.3
2021-01-19 05:30:00+05:30,,15.8,4.2,527.0,323.0,2.8
2021-01-19 06:30:00+05:30,,27.1,2.8,465.0,285.0,1.5
2021-01-19 06:45:00+05:30,,25.9,2.3,465.0,285.0,1.1
2021-01-19 07:45:00+05:30,2100.0,21.5,1.9,422.0,262.0,0.4
2021-01-19 08:00:00+05:30,2100.0,20.7,1.9,344.0,202.0,0.2
2021-01-19 08:15:00+05:30,2100.0,21.0,1.9,344.0,202.0,0.2
2021-01-19 08:45:00+05:30,2000.0,21.9,1.7,344.0,202.0,0.1
2021-01-19 09:15:00+05:30,2000.0,22.7,2.6,276.0,177.0,0.2
2021-01-19 10:15:00+05:30,1900.0,26.8,3.1,283.0,164.0,0.7
2021-01-19 10:45:00+05:30,,32.4,3.6,283.0,164.0,
2021-01-19 11:45:00+05:30,,17.3,6.6,272.0,164.0,6.7
2021-01-19 15:45:00+05:30,1400.0,20.2,24.6,260.0,164.0,
2021-01-19 17:15:00+05:30,1600.0,20.2,14.1,273.0,163.0,7.7
2021-01-19 18:00:00+05:30,1700.0,22.1,6.6,255.0,146.0,8.1
2021-01-19 18:15:00+05:30,1700.0,23.1,5.3,255.0,146.0,8.1
2021-01-19 20:15:00+05:30,1400.0,18.1,8.1,255.0,164.0,6.8
2021-01-19 21:00:00+05:30,1400.0,20.0,6.5,227.0,157.0,6.3
2021-01-19 22:45:00+05:30,1300.0,15.1,8.9,215.0,129.0,
2021-01-19 23:15:00+05:30,1400.0,17.2,8.0,215.0,129.0,5.6
2021-01-19 23:30:00+05:30,1600.0,13.0,10.5,215.0,,5.5
2021-01-20 01:15:00+05:30,,12.9,,235.0,149.0,5.3
2021-01-20 01:45:00+05:30,1200.0,12.5,10.7,213.0,133.0,5.4
2021-01-20 02:15:00+05:30,,,11.7,213.0,133.0,
2021-01-20 02:30:00+05:30,,,12.4,213.0,,
2021-01-20 02:45:00+05:30,,14.6,11.5,186.0,117.0,5.1
2021-01-20 03:00:00+05:30,,14.2,11.2,186.0,117.0,5.1
2021-01-20 03:15:00+05:30,,,,,117.0,
2021-01-20 03:30:00+05:30,,13.3,10.6,186.0,,5.1
2021-01-20 04:00:00+05:30,,13.1,10.3,213.0,127.0,5.2
2021-01-20 04:15:00+05:30,,13.4,9.4,213.0,127.0,5.1
2021-01-20 04:45:00+05:30,,13.5,8.6,238.0,130.0,
2021-01-20 05:00:00+05:30,,13.1,10.7,238.0,130.0,5.0
2021-01-20 05:30:00+05:30,,12.0,11.1,238.0,,4.7
2021-01-20 06:15:00+05:30,,13.0,10.1,193.0,112.0,4.9
2021-01-20 06:45:00+05:30,,13.8,9.0,223.0,129.0,4.8
2021-01-20 07:15:00+05:30,900.0,14.5,8.6,223.0,129.0,4.9
2021-01-20 08:15:00+05:30,900.0,14.2,8.0,219.0,127.0,5.0
2021-01-20 09:15:00+05:30,900.0,12.0,13.0,219.0,129.0,4.7
2021-01-20 11:15:00+05:30,1000.0,9.1,14.5,193.0,144.0,6.4
2021-01-20 11:45:00+05:30,1000.0,6.2,22.4,,,6.7
2021-01-20 12:45:00+05:30,,10.2,24.7,191.0,122.0,6.3
2021-01-20 13:15:00+05:30,1300.0,11.5,28.9,191.0,123.0,6.7
2021-01-20 13:45:00+05:30,1300.0,13.5,29.7,,123.0,6.4
2021-01-20 15:15:00+05:30,1200.0,14.6,36.5,199.0,124.0,5.8
2021-01-20 20:45:00+05:30,900.0,32.3,10.6,,196.0,4.6
2021-01-20 23:45:00+05:30,600.0,19.7,11.8,,183.0,10.2
2021-01-21 02:00:00+05:30,,,13.2,322.0,223.0,
2021-01-21 09:15:00+05:30,1000.0,11.3,12.0,270.0,160.0,2.9
2021-01-21 11:15:00+05:30,1000.0,12.4,28.2,244.0,161.0,4.9
2021-01-21 13:15:00+05:30,100.0,8.1,53.2,175.0,102.0,5.6
2021-01-21 13:30:00+05:30,500.0,12.4,51.3,175.0,102.0,5.7
2021-01-21 13:45:00+05:30,400.0,9.5,55.3,158.0,102.0,5.7
2021-01-21 14:15:00+05:30,300.0,10.1,55.3,158.0,83.0,5.8
2021-01-21 15:30:00+05:30,100.0,10.0,59.3,154.0,61.0,4.9
2021-01-21 16:00:00+05:30,200.0,13.9,58.6,141.0,69.0,4.3
2021-01-21 17:45:00+05:30,1000.0,49.3,20.2,184.0,72.0,6.7
2021-01-21 20:45:00+05:30,6400.0,70.0,2.6,,400.0,8.4
2021-01-21 22:00:00+05:30,5400.0,60.2,2.4,712.0,360.0,7.6
2021-01-21 23:30:00+05:30,5900.0,45.9,2.4,683.0,377.0,3.5
2021-01-22 03:15:00+05:30,4600.0,26.8,8.1,677.0,409.0,2.5
2021-01-22 04:15:00+05:30,4400.0,19.0,6.8,699.0,423.0,2.5
2021-01-22 04:45:00+05:30,4700.0,19.5,6.8,699.0,423.0,
2021-01-22 06:15:00+05:30,2600.0,24.1,7.0,643.0,412.0,2.8
2021-01-22 07:00:00+05:30,1300.0,12.9,2.9,554.0,362.0,
2021-01-22 08:00:00+05:30,1200.0,15.7,1.9,277.0,185.0,
2021-01-23 08:15:00+05:30,800.0,19.2,4.6,252.0,143.0,2.6
2021-01-23 09:00:00+05:30,,22.0,5.3,272.0,167.0,3.3
2021-01-23 09:30:00+05:30,1300.0,26.0,5.7,272.0,167.0,3.9
2021-01-23 12:00:00+05:30,,20.5,21.8,251.0,156.0,5.2
2021-01-23 13:15:00+05:30,900.0,24.5,26.9,232.0,130.0,5.1
2021-01-23 13:45:00+05:30,900.0,21.9,29.4,232.0,130.0,4.8
2021-01-23 14:15:00+05:30,,,28.9,,,
2021-01-23 15:15:00+05:30,900.0,27.2,,228.0,117.0,4.7
2021-01-23 16:15:00+05:30,900.0,25.0,,232.0,113.0,4.6
2021-01-23 17:45:00+05:30,1100.0,41.6,,271.0,136.0,4.3
2021-01-23 18:15:00+05:30,1500.0,53.4,,271.0,160.0,4.4
2021-01-23 18:45:00+05:30,,50.3,,315.0,160.0,4.3
2021-01-23 19:30:00+05:30,2200.0,52.1,,315.0,178.0,4.6
2021-01-23 19:45:00+05:30,2200.0,50.8,,,178.0,4.5
2021-01-23 20:00:00+05:30,2100.0,51.4,,360.0,216.0,4.4
2021-01-23 21:15:00+05:30,2300.0,45.1,,405.0,240.0,4.5
2021-01-24 10:00:00+05:30,900.0,11.1,,,164.0,2.2
2021-01-24 12:45:00+05:30,,10.1,,323.0,193.0,3.6
2021-01-24 13:15:00+05:30,600.0,9.2,,333.0,208.0,3.4
2021-01-24 15:30:00+05:30,500.0,9.2,,323.0,210.0,3.7
2021-01-24 16:00:00+05:30,500.0,7.4,,312.0,191.0,3.9
2021-01-24 16:15:00+05:30,400.0,8.6,,312.0,191.0,4.0
2021-01-24 16:45:00+05:30,400.0,10.5,,307.0,191.0,
2021-01-24 17:15:00+05:30,600.0,13.8,,307.0,185.0,3.7
2021-01-24 17:45:00+05:30,800.0,19.5,,340.0,185.0,3.6
2021-01-24 20:00:00+05:30,1100.0,25.7,,738.0,497.0,3.8
2021-01-24 20:15:00+05:30,900.0,25.6,,738.0,497.0,3.8
2021-01-24 21:15:00+05:30,1000.0,25.6,,378.0,226.0,4.4
2021-01-24 21:30:00+05:30,1000.0,23.6,,378.0,226.0,4.0
2021-01-24 22:15:00+05:30,500.0,10.0,,401.0,248.0,3.7
2021-01-24 22:30:00+05:30,400.0,11.4,,401.0,248.0,3.5
2021-01-24 22:45:00+05:30,400.0,12.3,,,248.0,
2021-01-24 23:15:00+05:30,400.0,17.0,,280.0,161.0,2.7
2021-01-24 23:45:00+05:30,500.0,17.4,,280.0,161.0,2.4
2021-01-25 00:15:00+05:30,300.0,9.8,,255.0,133.0,2.5
2021-01-25 00:45:00+05:30,,6.7,,255.0,133.0,2.6
2021-01-25 01:00:00+05:30,400.0,6.8,,249.0,147.0,2.6
2021-01-25 02:15:00+05:30,,,,237.0,136.0,
2021-01-25 02:45:00+05:30,300.0,4.4,,237.0,136.0,2.2
2021-01-25 03:15:00+05:30,300.0,4.9,,215.0,123.0,2.2
2021-01-25 04:15:00+05:30,300.0,6.7,,243.0,143.0,2.3
2021-01-25 04:30:00+05:30,200.0,7.0,,243.0,143.0,2.6
2021-01-25 04:45:00+05:30,300.0,6.8,,243.0,143.0,
2021-01-25 05:30:00+05:30,,6.5,,255.0,152.0,2.5
2021-01-25 06:15:00+05:30,600.0,5.7,,248.0,139.0,2.3
2021-01-25 07:00:00+05:30,500.0,9.2,,226.0,132.0,2.3
2021-01-25 08:15:00+05:30,600.0,8.9,,249.0,132.0,2.3
2021-01-25 12:00:00+05:30,300.0,8.2,24.1,241.0,139.0,4.0
2021-01-25 14:15:00+05:30,500.0,6.6,44.5,277.0,145.0,6.4
2021-01-25 14:45:00+05:30,500.0,12.0,41.9,277.0,145.0,6.4
2021-01-25 15:15:00+05:30,500.0,7.0,48.1,274.0,141.0,5.8
2021-01-25 17:15:00+05:30,600.0,11.1,31.8,254.0,128.0,4.9
2021-01-25 17:45:00+05:30,800.0,17.8,22.2,254.0,128.0,4.5
2021-01-25 18:45:00+05:30,,40.6,2.4,251.0,133.0,3.5
2021-01-25 19:15:00+05:30,3800.0,40.0,1.7,316.0,156.0,5.6
2021-01-25 19:45:00+05:30,4500.0,39.1,2.6,316.0,156.0,6.5
2021-01-25 20:30:00+05:30,5000.0,46.2,2.2,578.0,273.0,7.5
2021-01-25 22:00:00+05:30,3800.0,35.6,2.1,610.0,298.0,6.4
2021-01-25 22:45:00+05:30,3200.0,28.2,1.6,610.0,298.0,
2021-01-26 04:45:00+05:30,,22.6,1.9,320.0,193.0,
