datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2,hour,day,month,day_of_week,crop_burning,winter_inversion,diwali
2021-07-06 17:00:00+05:30,512.3287671232877,8.6,11.171232876712327,11.0,44.10958904109589,6.072602739726028,17,6,7,1,0,0,0
2021-07-06 18:00:00+05:30,509.5890410958904,8.6,11.310958904109588,11.0,43.86301369863014,6.034246575342466,18,6,7,1,0,0,0
2021-07-06 19:00:00+05:30,506.8493150684931,8.6,11.45068493150685,11.0,43.61643835616438,5.995890410958904,19,6,7,1,0,0,0
2021-07-06 20:00:00+05:30,504.1095890410959,8.6,11.590410958904108,11.0,43.36986301369864,5.957534246575342,20,6,7,1,0,0,0
2021-07-06 21:00:00+05:30,501.3698630136986,8.6,11.73013698630137,11.0,43.12328767123287,5.919178082191781,21,6,7,1,0,0,0
2021-07-06 22:00:00+05:30,498.63013698630135,8.6,11.86986301369863,11.0,42.87671232876713,5.88082191780822,22,6,7,1,0,0,0
2021-07-06 23:00:00+05:30,495.8904109589041,8.6,12.00958904109589,11.0,42.630136986301366,5.842465753424658,23,6,7,1,0,0,0
2021-07-07 00:00:00+05:30,493.1506849315068,8.6,12.14931506849315,11.0,42.38356164383562,5.804109589041095,0,7,7,2,0,0,0
2021-07-07 01:00:00+05:30,490.4109589041096,8.6,12.289041095890411,11.0,42.13698630136986,5.765753424657534,1,7,7,2,0,0,0
2021-07-07 02:00:00+05:30,487.67123287671234,8.6,12.42876712328767,11.0,41.89041095890411,5.727397260273973,2,7,7,2,0,0,0
2021-07-07 03:00:00+05:30,484.93150684931504,8.6,12.568493150684931,11.0,41.64383561643835,5.689041095890411,3,7,7,2,0,0,0
2021-07-07 04:00:00+05:30,482.1917808219178,8.6,12.708219178082192,11.0,41.397260273972606,5.6506849315068495,4,7,7,2,0,0,0
2021-07-07 05:00:00+05:30,479.45205479452056,8.6,12.847945205479451,11.0,41.15068493150685,5.612328767123287,5,7,7,2,0,0,0
2021-07-07 06:00:00+05:30,476.71232876712327,8.6,12.98767123287671,11.0,40.9041095890411,5.573972602739726,6,7,7,2,0,0,0
2021-07-07 07:00:00+05:30,473.972602739726,8.6,13.127397260273971,11.0,40.65753424657535,5.535616438356165,7,7,7,2,0,0,0
2021-07-07 08:00:00+05:30,471.2328767123288,8.6,13.267123287671232,11.0,40.41095890410959,5.497260273972603,8,7,7,2,0,0,0
2021-07-07 09:00:00+05:30,468.4931506849315,8.6,13.406849315068492,11.0,40.16438356164384,5.458904109589041,9,7,7,2,0,0,0
2021-07-07 10:00:00+05:30,465.7534246575343,8.6,13.546575342465752,11.0,39.917808219178085,5.420547945205479,10,7,7,2,0,0,0
2021-07-07 11:00:00+05:30,463.013698630137,8.6,13.686301369863012,11.0,39.67123287671233,5.382191780821918,11,7,7,2,0,0,0
2021-07-07 12:00:00+05:30,460.2739726027397,8.6,13.826027397260273,11.0,39.42465753424658,5.343835616438357,12,7,7,2,0,0,0
2021-07-07 13:00:00+05:30,457.5342465753424,8.6,13.965753424657532,11.0,39.17808219178082,5.3054794520547945,13,7,7,2,0,0,0
2021-07-07 14:00:00+05:30,454.7945205479453,8.6,14.105479452054794,11.0,38.93150684931507,5.267123287671232,14,7,7,2,0,0,0
2021-07-07 15:00:00+05:30,452.054794520548,8.6,14.245205479452054,11.0,38.68493150684932,5.228767123287671,15,7,7,2,0,0,0
2021-07-07 16:00:00+05:30,449.31506849315065,8.6,14.384931506849314,11.0,38.43835616438356,5.19041095890411,16,7,7,2,0,0,0
2021-07-07 17:00:00+05:30,446.5753424657534,8.6,14.524657534246575,11.0,38.19178082191781,5.152054794520549,17,7,7,2,0,0,0
2021-07-07 18:00:00+05:30,443.83561643835617,8.6,14.664383561643834,11.0,37.945205479452056,5.113698630136986,18,7,7,2,0,0,0
2021-07-07 19:00:00+05:30,441.0958904109589,8.6,14.804109589041094,11.0,37.6986301369863,5.075342465753424,19,7,7,2,0,0,0
2021-07-07 20:00:00+05:30,438.3561643835616,8.6,14.943835616438356,11.0,37.45205479452055,5.036986301369863,20,7,7,2,0,0,0
2021-07-07 21:00:00+05:30,435.6164383561644,8.6,15.083561643835615,11.0,37.2054794520548,4.998630136986302,21,7,7,2,0,0,0
2021-07-07 22:00:00+05:30,432.8767123287671,8.6,15.223287671232876,11.0,36.95890410958904,4.9602739726027405,22,7,7,2,0,0,0
2021-07-07 23:00:00+05:30,430.13698630136986,8.6,15.363013698630136,11.0,36.71232876712329,4.921917808219178,23,7,7,2,0,0,0
2021-07-08 00:00:00+05:30,427.3972602739726,8.6,15.502739726027396,11.0,36.465753424657535,4.883561643835616,0,8,7,3,0,0,0
2021-07-08 01:00:00+05:30,424.6575342465753,8.6,15.642465753424656,11.0,36.21917808219178,4.845205479452055,1,8,7,3,0,0,0
2021-07-08 02:00:00+05:30,421.9178082191781,8.6,15.782191780821918,11.0,35.97260273972603,4.806849315068494,2,8,7,3,0,0,0
2021-07-08 03:00:00+05:30,419.1780821917809,8.6,15.921917808219176,11.0,35.726027397260275,4.768493150684932,3,8,7,3,0,0,0
2021-07-08 04:00:00+05:30,416.4383561643836,8.6,16.061643835616437,11.0,35.47945205479452,4.730136986301369,4,8,7,3,0,0,0
2021-07-08 05:00:00+05:30,413.6986301369863,8.6,16.2013698630137,11.0,35.23287671232877,4.691780821917808,5,8,7,3,0,0,0
2021-07-08 06:00:00+05:30,410.958904109589,8.6,16.34109589041096,11.0,34.986301369863014,4.653424657534247,6,8,7,3,0,0,0
2021-07-08 07:00:00+05:30,408.2191780821918,8.6,16.480821917808218,11.0,34.73972602739726,4.615068493150686,7,8,7,3,0,0,0
2021-07-08 08:00:00+05:30,405.4794520547945,8.6,16.620547945205477,11.0,34.49315068493151,4.576712328767123,8,8,7,3,0,0,0
2021-07-08 09:00:00+05:30,402.7397260273973,8.6,16.76027397260274,11.0,34.24657534246575,4.538356164383561,9,8,7,3,0,0,0
2021-07-08 10:00:00+05:30,400.0,8.6,16.9,11.0,34.0,4.5,10,8,7,3,0,0,0
2021-07-08 11:00:00+05:30,350.0,8.6,20.9,11.0,34.25,4.45,11,8,7,3,0,0,0
2021-07-08 12:00:00+05:30,300.0,8.6,24.9,11.0,34.5,4.4,12,8,7,3,0,0,0
2021-07-08 13:00:00+05:30,350.0,8.6,24.85,11.0,34.75,4.45,13,8,7,3,0,0,0
2021-07-08 14:00:00+05:30,400.0,8.6,24.8,11.0,35.0,4.5,14,8,7,3,0,0,0
2021-07-08 15:00:00+05:30,408.57142857142856,8.6,23.458333333333336,11.0,35.0,4.448571428571428,15,8,7,3,0,0,0
2021-07-08 16:00:00+05:30,417.1428571428572,8.6,22.116666666666667,11.0,35.0,4.397142857142857,16,8,7,3,0,0,0
2021-07-08 17:00:00+05:30,425.7142857142857,8.6,20.775,11.0,35.0,4.345714285714286,17,8,7,3,0,0,0
2021-07-08 18:00:00+05:30,434.2857142857143,8.6,19.433333333333334,11.0,35.0,4.2942857142857145,18,8,7,3,0,0,0
2021-07-08 19:00:00+05:30,442.8571428571428,8.6,18.09166666666667,11.0,35.0,4.242857142857143,19,8,7,3,0,0,0
2021-07-08 20:00:00+05:30,451.4285714285714,8.6,16.75,11.0,35.0,4.191428571428571,20,8,7,3,0,0,0
2021-07-08 21:00:00+05:30,460.0,8.6,15.408333333333331,11.0,35.0,4.14,21,8,7,3,0,0,0
2021-07-08 22:00:00+05:30,468.57142857142856,8.6,14.066666666666666,11.0,35.0,4.088571428571429,22,8,7,3,0,0,0
2021-07-08 23:00:00+05:30,477.1428571428571,8.6,12.725,11.0,35.0,4.037142857142857,23,8,7,3,0,0,0
2021-07-09 00:00:00+05:30,485.7142857142857,8.6,11.383333333333333,11.0,35.0,3.9857142857142858,0,9,7,4,0,0,0
2021-07-09 01:00:00+05:30,494.2857142857143,8.6,10.041666666666666,11.0,35.0,3.934285714285714,1,9,7,4,0,0,0
2021-07-09 02:00:00+05:30,502.8571428571428,8.6,8.7,11.0,35.0,3.882857142857143,2,9,7,4,0,0,0
2021-07-09 03:00:00+05:30,511.4285714285714,8.6,8.426923076923076,11.0,35.0,3.8314285714285714,3,9,7,4,0,0,0
2021-07-09 04:00:00+05:30,520.0,8.6,8.153846153846153,11.0,35.0,3.78,4,9,7,4,0,0,0
2021-07-09 05:00:00+05:30,528.5714285714286,8.6,7.88076923076923,11.0,35.0,3.7285714285714286,5,9,7,4,0,0,0
2021-07-09 06:00:00+05:30,537.1428571428571,8.6,7.607692307692307,11.0,35.0,3.677142857142857,6,9,7,4,0,0,0
2021-07-09 07:00:00+05:30,545.7142857142857,8.6,7.334615384615384,11.0,35.0,3.625714285714286,7,9,7,4,0,0,0
2021-07-09 08:00:00+05:30,554.2857142857142,8.6,7.061538461538461,11.0,35.0,3.5742857142857143,8,9,7,4,0,0,0
2021-07-09 09:00:00+05:30,562.8571428571429,8.6,6.788461538461538,11.0,35.0,3.522857142857143,9,9,7,4,0,0,0
2021-07-09 10:00:00+05:30,571.4285714285714,8.6,6.515384615384615,11.0,35.0,3.4714285714285715,10,9,7,4,0,0,0
2021-07-09 11:00:00+05:30,580.0,8.6,6.242307692307692,11.0,35.0,3.42,11,9,7,4,0,0,0
2021-07-09 12:00:00+05:30,588.5714285714286,8.6,5.9692307692307685,11.0,35.0,3.3685714285714288,12,9,7,4,0,0,0
2021-07-09 13:00:00+05:30,597.1428571428571,8.6,5.6961538461538455,11.0,35.0,3.317142857142857,13,9,7,4,0,0,0
2021-07-09 14:00:00+05:30,605.7142857142857,8.6,5.4230769230769225,11.0,35.0,3.265714285714286,14,9,7,4,0,0,0
2021-07-09 15:00:00+05:30,614.2857142857142,8.6,5.15,11.0,35.0,3.2142857142857144,15,9,7,4,0,0,0
2021-07-09 16:00:00+05:30,622.8571428571429,8.6,4.8769230769230765,11.0,35.0,3.162857142857143,16,9,7,4,0,0,0
2021-07-09 17:00:00+05:30,631.4285714285714,8.6,4.6038461538461535,11.0,35.0,3.111428571428572,17,9,7,4,0,0,0
2021-07-09 18:00:00+05:30,640.0,8.6,4.330769230769231,11.0,35.0,3.06,18,9,7,4,0,0,0
2021-07-09 19:00:00+05:30,648.5714285714286,8.6,4.057692307692308,11.0,35.0,3.008571428571429,19,9,7,4,0,0,0
2021-07-09 20:00:00+05:30,657.1428571428571,8.6,3.784615384615385,11.0,35.0,2.9571428571428573,20,9,7,4,0,0,0
2021-07-09 21:00:00+05:30,665.7142857142858,8.6,3.511538461538461,11.0,35.0,2.9057142857142857,21,9,7,4,0,0,0
2021-07-09 22:00:00+05:30,674.2857142857142,8.6,3.2384615384615376,11.0,35.0,2.8542857142857145,22,9,7,4,0,0,0
2021-07-09 23:00:00+05:30,682.8571428571429,8.6,2.9653846153846146,11.0,35.0,2.802857142857143,23,9,7,4,0,0,0
2021-07-10 00:00:00+05:30,691.4285714285713,8.6,2.692307692307692,11.0,35.0,2.751428571428572,0,10,7,5,0,0,0
2021-07-10 01:00:00+05:30,700.0,8.6,2.4192307692307686,11.0,35.0,2.7,1,10,7,5,0,0,0
2021-07-10 02:00:00+05:30,666.6666666666666,8.6,2.1461538461538456,11.0,36.66666666666666,2.6333333333333333,2,10,7,5,0,0,0
2021-07-10 03:00:00+05:30,633.3333333333334,8.6,1.8730769230769224,11.0,38.333333333333336,2.566666666666667,3,10,7,5,0,0,0
2021-07-10 04:00:00+05:30,600.0,8.6,1.6,11.0,40.0,2.5,4,10,7,5,0,0,0
2021-07-10 05:00:00+05:30,599.4764397905759,8.6,1.6217277486910997,11.0,39.89528795811518,2.500261780104712,5,10,7,5,0,0,0
