datetime,T2M,WS2M,RH2M,PRECTOTCORR
2022-04-15 06:00:00,25.43,2.21,28.28,0.0
2022-04-15 07:00:00,28.34,2.16,23.52,0.0
2022-04-15 08:00:00,33.59,2.3,16.12,0.0
2022-04-15 09:00:00,37.26,2.96,12.87,0.0
2022-04-15 10:00:00,38.92,2.82,11.97,0.0
2022-04-15 11:00:00,40.23,2.66,10.96,0.0
2022-04-15 12:00:00,41.08,2.67,10.04,0.0
2022-04-15 13:00:00,41.43,2.97,9.2,0.0
2022-04-15 14:00:00,41.25,3.5,8.43,0.0
2022-04-15 15:00:00,40.52,3.97,7.95,0.0
2022-04-15 16:00:00,39.12,4.04,8.02,0.0
2022-04-15 17:00:00,35.87,2.46,9.99,0.0
2022-04-15 18:00:00,31.53,1.88,13.79,0.0
2022-04-15 19:00:00,30.17,1.95,15.94,0.0
2022-04-15 20:00:00,28.97,1.82,18.18,0.0
2022-04-15 21:00:00,27.85,1.65,19.87,0.0
2022-04-15 22:00:00,26.87,1.48,21.13,0.0
2022-04-15 23:00:00,26.11,1.38,21.96,0.0
2022-04-16 00:00:00,25.51,1.32,22.61,0.0
2022-04-16 01:00:00,25.0,1.3,23.15,0.0
2022-04-16 02:00:00,24.66,1.28,23.52,0.0
2022-04-16 03:00:00,24.44,1.29,23.78,0.0
2022-04-16 04:00:00,24.09,1.3,24.24,0.0
2022-04-16 05:00:00,23.74,1.28,24.82,0.0
2022-04-16 06:00:00,26.56,1.19,21.67,0.0
2022-04-16 07:00:00,30.49,2.16,16.83,0.0
2022-04-16 08:00:00,35.2,1.49,12.01,0.0
2022-04-16 09:00:00,38.52,0.7,8.36,0.0
2022-04-16 10:00:00,40.15,1.25,7.3,0.0
2022-04-16 11:00:00,41.19,1.82,6.91,0.0
2022-04-16 12:00:00,41.79,2.25,6.78,0.0
2022-04-16 13:00:00,41.9,2.53,6.81,0.0
2022-04-16 14:00:00,41.56,2.51,6.89,0.0
2022-04-16 15:00:00,40.81,2.52,6.96,0.0
2022-04-16 16:00:00,39.62,2.51,7.24,0.0
2022-04-16 17:00:00,36.03,1.16,10.32,0.0
2022-04-16 18:00:00,32.35,1.24,12.55,0.0
2022-04-16 19:00:00,30.85,1.28,13.29,0.0
2022-04-16 20:00:00,29.62,1.27,14.34,0.0
2022-04-16 21:00:00,28.32,1.29,16.2,0.0
2022-04-16 22:00:00,26.79,1.35,19.1,0.0
2022-04-16 23:00:00,25.53,1.51,22.49,0.0
2022-04-17 00:00:00,24.52,1.66,25.92,0.0
2022-04-17 01:00:00,23.73,1.77,28.08,0.0
2022-04-17 02:00:00,23.01,1.64,29.26,0.0
2022-04-17 03:00:00,22.39,1.42,29.98,0.0
2022-04-17 04:00:00,21.98,1.29,30.39,0.0
2022-04-17 05:00:00,21.97,1.19,30.07,0.0
2022-04-17 06:00:00,25.82,1.54,23.87,0.0
2022-04-17 07:00:00,29.56,1.9,19.04,0.0
2022-04-17 08:00:00,34.91,0.91,13.08,0.0
2022-04-17 09:00:00,39.01,1.05,8.38,0.0
2022-04-17 10:00:00,40.59,1.62,7.35,0.0
2022-04-17 11:00:00,41.55,1.98,7.0,0.0
2022-04-17 12:00:00,42.13,2.26,6.92,0.0
2022-04-17 13:00:00,42.23,2.43,7.03,0.0
2022-04-17 14:00:00,42.03,2.54,7.19,0.0
2022-04-17 15:00:00,41.54,2.65,7.38,0.0
2022-04-17 16:00:00,40.51,2.6,7.79,0.0
2022-04-17 17:00:00,36.99,1.23,10.61,0.0
2022-04-17 18:00:00,32.76,1.41,13.32,0.0
2022-04-17 19:00:00,31.56,1.75,14.06,0.0
2022-04-17 20:00:00,30.52,1.82,15.25,0.0
2022-04-17 21:00:00,29.25,1.62,17.11,0.0
2022-04-17 22:00:00,28.12,1.42,18.97,0.0
2022-04-17 23:00:00,27.26,1.31,20.37,0.0
2022-04-18 00:00:00,26.49,1.3,21.4,0.0
2022-04-18 01:00:00,25.68,1.34,22.31,0.0
2022-04-18 02:00:00,24.97,1.35,22.92,0.0
2022-04-18 03:00:00,24.31,1.31,23.69,0.0
2022-04-18 04:00:00,23.64,1.32,24.73,0.0
2022-04-18 05:00:00,23.24,1.35,25.84,0.0
2022-04-18 06:00:00,26.3,2.38,22.14,0.0
2022-04-18 07:00:00,29.33,2.15,18.91,0.0
2022-04-18 08:00:00,34.15,1.7,13.64,0.0
2022-04-18 09:00:00,39.05,0.95,8.96,0.0
2022-04-18 10:00:00,41.4,1.63,7.51,0.0
2022-04-18 11:00:00,42.81,2.83,6.86,0.0
2022-04-18 12:00:00,43.58,3.74,6.53,0.0
2022-04-18 13:00:00,43.82,4.43,6.41,0.0
2022-04-18 14:00:00,43.58,4.54,6.45,0.0
2022-04-18 15:00:00,42.89,4.24,6.66,0.0
2022-04-18 16:00:00,41.69,3.67,7.13,0.0
2022-04-18 17:00:00,38.02,1.49,9.55,0.0
2022-04-18 18:00:00,34.4,1.26,12.12,0.0
2022-04-18 19:00:00,34.05,1.23,12.37,0.0
2022-04-18 20:00:00,33.79,1.11,12.56,0.0
2022-04-18 21:00:00,33.36,0.93,12.9,0.0
2022-04-18 22:00:00,32.79,0.72,13.32,0.0
2022-04-18 23:00:00,32.55,0.58,13.59,0.0
2022-04-19 00:00:00,31.76,0.38,14.58,0.0
2022-04-19 01:00:00,30.96,0.23,15.29,0.0
2022-04-19 02:00:00,30.0,0.4,15.83,0.0
2022-04-19 03:00:00,28.67,0.58,16.89,0.0
2022-04-19 04:00:00,27.63,0.84,18.04,0.0
2022-04-19 05:00:00,26.59,0.99,19.36,0.0
2022-04-19 06:00:00,28.25,1.07,18.36,0.0
2022-04-19 07:00:00,31.38,2.0,15.21,0.0
2022-04-19 08:00:00,36.01,2.66,13.02,0.0
2022-04-19 09:00:00,40.5,3.69,11.28,0.0
2022-04-19 10:00:00,42.12,3.55,10.32,0.0
2022-04-19 11:00:00,43.19,3.43,9.57,0.0
2022-04-19 12:00:00,43.74,3.42,9.03,0.0
2022-04-19 13:00:00,43.86,3.59,8.68,0.0
